cm,0.000569663185,0.000839974149,0.011041310616,0.006284492090,-0.008707754314,0.004467077553,0.016176922247,-0.009053506888,0.000042414576,-0.005481386557,0.007453144994,-0.017099361867,-0.000937103061,0.006812076550,0.008979714476,0.003015130060,-0.001915726345,-0.002335218014,-0.003095025197,-0.006840460002,0.034421883523,0.001461809152,-0.016413981095,0.001948048710,0.000719996518,-0.014481866732,0.007568173576,-0.000880454492,0.014013122767,0.001830523717,0.021155582741,-0.030471492559,0.010246302933,0.002184578218,0.000284430600,0.021164366975,-0.001138841501,0.013557980768,-0.021299481392,0.004803606309,0.009241179563,0.000023611639,-0.003364411648,0.000178726288,-0.001150020631,-0.003156942083,0.018414352089,0.009181200527,-0.019465450197,0.042231202126,-0.025195283815,-0.000095484414,0.010742612183,0.004614470992,-0.008828252554,-0.004743320867,-0.000986358034,-0.026147395372,0.000774794375,0.000793989399,0.018509587273,0.012632540427,0.017647007480,0.004883493762,-0.036585889757,-0.000087416855,0.000229096579,-0.023812580854,-0.003874776419,0.000187137601,0.002746161073,0.000491044717,-0.035516396165,0.001808371511,0.000301818975,-0.000707714178,-0.000994575094,0.010231683031,0.001996322069,0.026175782084,0.000599955209,-0.007168265525,0.014187177643,0.010498304851,0.019594458863,-0.000933165313,0.017999345437,-0.005660115276,-0.015497683547,0.003685687901,-0.007220367901,-0.001652277075,-0.001528148423,0.011237325147,-0.005728631746,-0.001069733989,0.002329577226,-0.005350638647,-0.003467911156,-0.003509949194,-0.044582858682,0.047699667513,-0.014667973854,0.005427551921,-0.000768402184,-0.000123945341,0.000912395830,-0.012119176798,0.011402850971,0.004528481979,-0.006045621354,-0.005025640130,-0.013858082704,-0.004422789905,0.000121867168,0.000484951946,0.005720720626,-0.005397443194,-0.000616796606,0.010307934135,0.000730054395,0.001011441578,0.014004755765,-0.022774148732,-0.003288889304,0.021972261369,-0.005313671660,-0.028266767040
cs,-0.031528506428,-0.056573886424,0.078512310982,0.000059082377,-0.011831562966,0.071655839682,-0.053407978266,0.000570307195,-0.001166843227,-0.001450886251,-0.040829848498,-0.000408299442,0.047595769167,0.001915972796,0.032361898571,0.017942978069,-0.018251024187,0.002180420328,0.074703909457,-0.003182254033,0.000482134667,-0.001419672975,-0.005914140493,-0.000308589981,0.003115134779,0.033596191555,-0.019451981410,-0.001655183965,-0.000123536913,-0.037168517709,-0.042429152876,0.008097065613,0.003859057091,-0.049071002752,-0.003722277703,0.032807458192,0.013810259290,-0.056647080928,0.004005832132,-0.008056594059,-0.042764224112,0.019558377564,-0.003887059167,0.001111509395,0.000498640991,-0.034291159362,0.000250472571,0.006376992911,-0.036305412650,0.040532950312,-0.089030653238,0.003010942601,0.021955860779,0.020798988640,0.015988415107,-0.018663423136,0.023614998907,-0.049117300659,-0.004242914729,0.006818889175,0.079685501754,0.088283829391,0.001881347504,-0.026181815192,-0.022945009172,-0.033943738788,-0.002628046786,-0.001006590086,-0.006309218239,0.004313800018,-0.011046336964,-0.023484997451,0.000882057881,-0.143450006843,0.000484502380,0.021030278876,-0.003252994502,-0.013889471069,0.011467647739,0.098039120436,-0.025847122073,0.043732963502,-0.001003276673,-0.020953934640,-0.029986796901,0.017152562737,0.013740800321,0.000418404932,-0.053150944412,-0.000404468447,0.000372250914,-0.013774123043,0.005255408119,-0.010962084867,-0.002493123990,0.012831326574,-0.041206650436,-0.004555667751,0.037604827434,-0.025051543489,-0.055294193327,0.042054831982,0.011508407071,-0.016250567511,-0.018147815019,0.080400094390,0.038822788745,-0.040669817477,-0.025457384065,-0.047148540616,0.091467767954,-0.012480615638,0.000843220041,-0.001993975835,-0.033380243927,-0.001329165883,0.000933202042,-0.043241411448,0.041048709303,-0.003524013329,0.016826232895,-0.011601138860,0.002685512649,-0.001534168492,0.032692875713,0.086638957262,-0.031967666000,0.030694380403
cx,-0.000276607083,0.006457049400,-0.014780135825,-0.065648563206,-0.001373216975,0.073314622045,-0.015414803289,0.039076924324,-0.000312049378,-0.028402298689,-0.085408054292,-0.064044401050,0.001577043673,-0.016357580200,-0.000097865195,-0.000297193881,0.081471607089,-0.004159119446,0.001224896638,-0.000710904016,0.010653895326,0.000748804538,-0.001289813314,0.078165359795,-0.002530009486,-0.000162654935,0.022723460570,-0.000196887529,-0.003287342144,0.023205304518,0.000285183982,0.002700170502,0.026840008795,0.012588196434,0.001021429431,-0.002396514872,-0.001097403700,0.014186291024,-0.050660233945,0.007332065608,0.051678553224,-0.000171051841,-0.006190986373,-0.018763709813,0.000237893866,-0.006617784034,-0.007379738614,0.005134443287,-0.002820266411,0.004512996413,0.004684263375,0.000126459694,0.005037968513,0.008835691027,-0.029267068952,0.004899259191,-0.092553392053,-0.001512274146,-0.011555838399,0.005514057819,0.021768262610,-0.049745868891,0.011314746924,-0.003224959597,0.000736863352,0.062491614372,0.009323964827,-0.009626693092,-0.042717516422,0.023715425283,-0.002369503258,0.091129511595,0.012256063521,-0.001198994229,0.006815158296,0.001610856038,-0.028928067535,-0.055676653981,0.025407098234,-0.000925181957,-0.000527760247,0.033904325217,-0.028849404305,-0.022959010676,0.019246784970,-0.074497550726,-0.019791029394,-0.001646450954,0.019743140787,0.000315448036,-0.006374844350,-0.060953918844,-0.010510760359,-0.024976488203,-0.000365530810,-0.016097076237,0.070093154907,0.001495246310,-0.025390578434,0.013749951497,-0.048678398132,0.094067342579,-0.000037790498,0.040554016829,-0.012526344508,0.005404689349,0.023285845295,-0.017562218010,0.060602433980,0.055284451693,0.002536994638,0.070928201079,-0.002494669985,-0.002387296874,-0.010077107698,-0.001302154502,0.000121402431,-0.026935771108,-0.000241296046,0.008563390002,-0.091376155615,0.067236877978,0.013852764852,-0.037325587124,0.000187741272,-0.010639359243,0.000148539184,0.015892289579
fBB,0.012018676847,0.001076975139,0.016051761806,0.003399681533,0.003382754978,-0.017123298720,0.009177304804,0.005749864969,-0.008730090223,0.045153152198,-0.024429531768,-0.000056371893,-0.006046994124,0.017478879541,-0.031497709453,-0.009654461406,0.025405641645,-0.001627660706,0.002421556506,-0.022382473573,0.000360274658,0.000849371543,-0.000115565141,0.001592326560,-0.000344934524,0.002064025030,0.025034869090,0.010219234973,0.019312985241,-0.042653437704,-0.001120590256,0.050420925021,0.005504566245,0.037418738008,0.006979016587,0.005404654425,-0.002709966153,0.023434458300,0.000337140315,0.000740436546,-0.005789462943,0.017860492691,-0.010545859113,0.015584507026,0.000067584609,0.001087668003,0.000815715466,-0.004703236278,-0.001267985557,0.012370295823,-0.002711766632,-0.001858661766,0.006704725791,0.000131888140,-0.029910996556,-0.019122948870,-0.000748101622,-0.023974189535,0.005642027128,0.000685057079,-0.008678133599,0.002549797529,-0.009050074033,-0.008792597800,-0.000041952240,0.000830793928,-0.020999910310,0.002394247334,0.045824147761,0.000549919438,0.007057971787,0.000545368297,0.011008848436,-0.000282689609,-0.003202119842,-0.001745680696,-0.015697548166,-0.008376956917,-0.013737756759,-0.030726898462,-0.001210136688,0.000613571086,-0.001958537148,0.001698746695,-0.023597536609,0.004320471548,0.021285114810,-0.005139634479,0.022414028645,0.000304959889,0.005211550742,0.004885334056,0.021498987451,-0.031207837164,0.002662544139,-0.040483687073,0.001361733302,0.003626617370,0.001450442360,-0.003466790076,0.000414551469,-0.009010564536,-0.007643108256,-0.019539553672,0.003079098416,0.021890761331,-0.020882938057,0.012086566538,0.001485491171,-0.007139989641,-0.003046642290,0.012316575274,-0.000113327224,0.017512165010,0.001928086043,-0.000250169775,0.004754119087,-0.001939444337,-0.006173776463,0.002787805162,0.012433523312,0.028010085225,0.001072024577,-0.003332398832,-0.085442416370,0.041304614395,0.002746252110,-0.013121606782
fBK,-0.030170863494,-0.003927572630,-0.007490621880,0.002187326550,-0.000767959631,-0.005324280821,0.000350668852,0.004793105647,-0.000374906987,-0.013627168722,0.008007245138,-0.010639865883,0.000289028598,-0.000689837616,0.000027164971,0.009513378143,-0.013037808239,0.057765856385,0.000154526308,-0.007295800839,0.000975612667,-0.018220571801,0.000056191784,0.000161883741,-0.000265457697,0.000249332457,-0.000658282021,-0.071481317282,-0.044104333967,-0.002720010467,0.000697571260,0.000368237816,-0.000111371548,-0.011503524147,-0.008580114692,0.013828488998,-0.001899752766,0.005505701527,0.000622613239,0.000705931801,0.002410122659,0.000260766887,-0.002454713453,0.000411475979,0.002277615713,0.024309063330,-0.001213817042,-0.000479368813,0.000658441859,-0.000943628023,-0.174465551972,0.006138009951,0.017931884155,0.159240111709,0.013111915439,0.008494516835,0.003880721517,-0.006050585769,-0.003456886625,0.002847113647,0.009796814993,0.005033100490,-0.000969327462,0.002665734617,-0.022069005296,0.006702156737,0.000518806977,-0.000745197933,0.001209639944,0.036929633468,-0.024990096688,-0.006481086370,0.000088413792,0.001365765929,0.001982387621,-0.003689628560,-0.000780171540,-0.012346444651,-0.025082547218,0.000344118220,-0.000275105296,0.017031636089,-0.015547636896,-0.004530705977,-0.003544161096,0.002300889464,0.040678471327,0.050728950649,-0.011653071269,0.004868359771,0.000652803225,-0.000817787484,-0.106656245887,-0.000139288531,-0.035951238126,0.019205510616,-0.006442518905,-0.007226571441,0.010309047066,0.029984919354,0.000072369337,-0.000023050887,-0.006472366862,-0.000801272341,-0.000787016703,0.010883197188,0.000725258084,-0.001899052993,0.000332029682,-0.015259868465,-0.013889876194,0.012473618612,0.000189897837,0.000653353462,0.000191613261,-0.000136789531,0.006058707368,-0.015990165994,0.017260562629,0.000534542080,0.002455479698,-0.000234653548,0.107108801603,-0.006638180930,0.000114563809,-0.012646340765,0.016719277948,0.012300471775
fBN,0.019385596737,-0.005810295232,-0.000196093111,-0.000988710904,0.000305008609,0.087663859129,-0.001294745132,-0.000615734432,-0.045512311161,-0.014651864767,-0.003783883760,0.001998188440,-0.000156860988,-0.000001966579,-0.001600676565,-0.000430142332,-0.000166666650,0.000157388335,0.001716528204,0.000815812964,-0.003649954684,0.000204782526,0.000055876611,0.001110976562,0.000756337133,0.015959819779,0.002157089766,-0.009369296953,-0.022850697860,0.002603744855,0.000454545778,-0.000260152679,-0.006292910315,-0.000768367434,0.000821473484,0.001057292917,-0.058279655874,0.000606792571,-0.007839520462,-0.000156834460,0.001860908931,-0.002684488660,0.005723919254,-0.013226283714,0.000386126980,-0.010342218913,0.000695864728,0.002448032610,-0.000326958369,-0.000383489562,0.000097322023,-0.000822332746,0.008378854953,0.000335141027,0.001275212970,0.001775961835,-0.000482144911,0.012233594432,-0.000275312923,-0.000772846106,-0.002788375597,-0.000036678786,-0.000160695388,0.000370303984,0.000185521654,-0.008274835534,0.000069849484,0.007694868837,-0.001310975756,-0.000113169270,0.029340360314,-0.000106598127,0.003433104139,-0.000742544187,-0.001309195301,0.004468588158,-0.000220939852,0.001611920656,0.008479394950,-0.012982188724,0.007343991194,-0.016079250723,0.009438798763,-0.000855282589,0.001213183277,-0.000675100950,-0.003688867204,-0.008109214716,0.005880580749,-0.007792947348,-0.000358639460,-0.006665228866,0.002833999693,-0.000160068856,0.005712276325,-0.000953513139,0.015733746812,0.002809993224,-0.005321158096,0.001893510576,0.001272601541,-0.000297621620,-0.000478420377,0.017483441159,0.001612610416,-0.009510495700,0.001306230901,0.016604334116,0.012905804440,0.007066648919,0.014396667480,-0.000461623218,0.008134528063,-0.000347468129,-0.001754282392,-0.000225623822,-0.000752701657,-0.000031692151,0.031210372224,0.001104439842,0.001083710114,0.022465633228,-0.007343288511,-0.000435987138,0.000692364410,0.000679830380,0.004886355717,-0.003440370318
fBP,0.009505017661,0.000439568801,0.012075357139,-0.000709868909,-0.000598664687,0.002935418161,-0.000356788689,-0.003210470080,0.007229163311,0.000965648447,-0.023774171248,-0.001202705782,0.054330941290,0.020923521370,0.000174859946,0.000863061170,0.001194802462,0.000276582199,-0.000213118532,0.001214549644,-0.000081002290,0.001319685136,-0.000001698767,0.001250380650,0.000261741923,0.000046216152,0.000340637926,0.029572652653,-0.000592455151,0.000112508977,0.003052408108,0.000097730110,0.003152357880,0.002571515506,-0.000814791129,-0.003095771652,-0.001466707559,-0.006304515060,-0.000232624297,-0.005220644642,0.001299971016,-0.003536219941,0.017600458115,0.002228240017,-0.000552069570,0.000953212439,0.002995865420,0.004980131984,-0.004649506416,0.000543700589,0.052861224860,0.000315242563,-0.009303515777,0.000232071194,-0.010864425451,-0.000235785847,0.000496773573,0.000385048101,-0.000413625909,0.000908708316,0.002185060410,0.019601367414,-0.000374737079,-0.011862611398,-0.000599431281,0.005173019134,0.003720356384,0.000329128437,0.000047692833,-0.007753077894,0.000853152887,0.009423892014,-0.065926499665,0.000595370831,0.002342506312,0.000751830055,-0.005929197650,0.008754445240,-0.008852208033,0.020092640072,0.000020482414,-0.010879735462,-0.000389583758,0.005547742359,0.014108379371,-0.013615221716,-0.024820910767,0.330204099417,0.014086606912,-0.004097139463,0.000683958817,0.011420172639,0.027884434909,0.012959023006,-0.008075575344,-0.000800450856,0.033207200468,0.001407224452,-0.000227150260,0.003372384701,-0.000263732829,-0.000448262959,0.063665427268,0.007474583108,0.030889254063,-0.483144551516,0.000647205394,0.001733388635,-0.000341038452,-0.011016073637,0.003754884936,-0.001675443375,-0.000044742188,0.000699535012,-0.000067605608,0.000553986174,0.000187903919,0.009587391280,0.003433074802,-0.000435455731,0.000205337812,-0.003095407039,-0.000002244978,0.024512780830,0.000697634474,0.000845015515,0.000850482669,0.005331463180
fBQ,0.019555788487,0.020479101688,-0.000248966884,0.011889294721,0.008873600513,0.000267504045,0.000152689172,-0.017199998721,0.002565146657,0.012825149111,0.034205924720,0.006634376943,-0.000006011799,-0.000228769000,-0.000085209162,-0.009477903135,0.000013292238,0.001217931393,-0.000641926366,-0.000084087347,-0.000441416109,-0.000798779773,0.000290512049,0.000213351072,-0.000192145308,0.006299133878,0.000739188865,-0.000699270342,0.000353294541,-0.000199371047,-0.000323131593,-0.000519554131,-0.014125074260,-0.000421424891,0.217075005174,0.000597906706,-0.006651546340,0.000208312238,0.000127683830,-0.000410824607,0.004442052916,-0.000186161924,-0.000312313379,-0.002549700672,-0.230969101191,-0.000729023479,0.012991948985,-0.003693029750,0.000185807367,-0.000018289498,-0.040259178728,0.000025322659,-0.072751514614,-0.000839321583,-0.002876350190,0.000249395729,0.002315411577,0.001151270000,0.000005079437,0.000325196714,-0.007302762941,0.000258076645,0.001464746660,-0.002818376059,0.000071893599,-0.042320489883,0.008339330554,-0.001542613376,-0.008180363104,0.038635652512,0.000415250601,0.001235107426,0.000223672570,-0.000300916698,-0.009809987620,0.004847397096,0.000387491251,0.002835515188,-0.002227656310,-0.011747383513,-0.001877197647,0.003008724889,0.002383412095,0.005560793914,-0.001124033239,-0.002150586341,-0.001987073105,0.001428182120,0.002606118796,0.001252826070,0.001078167348,0.000636915385,-0.000292183395,0.011129331775,0.000205968070,-0.016530925408,0.003356204368,0.002097839024,0.000368237350,0.002518031513,0.000593079545,-0.000631914882,0.014139226638,-0.002756544622,-0.015977043658,0.045157365501,0.034650847316,0.000185271565,0.000868528150,0.018257513642,-0.000291382632,0.002578553511,-0.001956984634,0.000084922387,0.000057422829,0.001013622619,0.003917095251,0.000566932256,-0.001427513780,-0.017196625471,0.000697652868,-0.004910819232,-0.000161337724,-0.003956724424,-0.002967396751,-0.001024202211,-0.000637595484,-0.005482513458
fBR,-0.009204012342,-0.013713872060,-0.011792787351,0.000757740519,0.007422071882,0.028793752193,-0.002675267868,0.003919928800,-0.002132085618,0.002815331332,0.000018374545,0.000462957250,-0.000111221489,-0.005905367900,-0.010784068145,-0.000061178303,0.000237518019,-0.000058186313,-0.001778667909,-0.000732787186,-0.000805270101,-0.000150952255,0.004602500703,0.012952056713,0.000260552450,0.000841688015,0.001320688520,0.017236638814,-0.003719830420,0.002185798483,0.000656404241,0.000896047393,0.000597505888,0.001388930017,-0.002441645367,-0.001464134199,-0.000019591584,0.010576002300,0.000064145934,0.035394422710,-0.003041147022,-0.003839274868,-0.014727494679,-0.005049093626,0.001485072193,-0.000444318110,-0.017088957131,0.000279895467,0.007798384409,0.007061712909,-0.007032555528,-0.028358308598,-0.000810373458,0.001294602989,-0.012394812889,0.002163185272,-0.004252290819,0.000729811436,0.001395641011,-0.386520057917,-0.015296501108,-0.000389820605,-0.013724681921,-0.012266175821,-0.000268907665,0.003900235752,-0.000254546903,0.003546628403,0.001936644549,-0.001602928620,-0.000079022633,-0.000291620818,-0.000125022096,-0.001034818473,0.012489525601,0.001653463463,0.001274346141,0.000371146481,0.003590314183,-0.000229254889,-0.000554487051,0.001367888879,0.000760339783,0.001589446678,0.022522835061,0.008296277374,-0.000104605831,-0.000330803450,-0.001825236832,0.011812681332,0.000902940927,0.000648648595,-0.000309857685,0.000571044278,0.001055834116,0.003611667547,0.000688146101,0.007739458233,-0.000828923599,-0.008905511349,0.001222530846,0.000192812266,0.005705025978,0.001055744942,-0.009285239503,0.000048961854,0.000637749792,0.010094568133,0.004215671215,0.042839940637,0.004049389623,-0.010025608353,-0.011112740263,0.000254923187,-0.015869127586,-0.007333453279,-0.015639532357,0.497729569674,-0.004361987580,-0.000366206863,0.000565727125,-0.000177653521,0.000073387280,0.001076747081,-0.000401678495,-0.026100827381,-0.002477886621,-0.000374072348
fBk,-0.000572019955,0.000033464668,-0.005521940999,-0.032147958875,-0.014294371940,-0.017765792087,0.000428755448,0.005490817130,-0.014801349491,0.010999671184,-0.005578253884,0.000141606521,-0.000210465849,0.002080486389,0.000198480819,0.007598483004,0.004806487355,-0.002014537575,0.000205804929,0.000843440008,0.001377170091,0.001652066945,0.001173923374,0.118974424899,0.000207409001,-0.026296118274,0.001664894749,-0.000164905287,-0.013872330077,-0.002538931789,0.001516061369,-0.000905369874,0.034663666040,0.000676336873,-0.000394998497,0.000215647829,0.004359646700,0.037313215435,0.000601069361,-0.000617049518,0.000389448687,0.001440074993,-0.009976278059,-0.007768924814,-0.000349934940,0.000733922876,-0.013986954466,0.001432685531,0.000845247821,-0.002022259636,0.134547472000,-0.004931645468,0.049629077315,0.001376561588,0.058070953935,0.076404064894,0.000518835208,-0.000726896280,-0.019347811118,0.001861869940,0.008395226672,-0.000950768008,-0.000126038940,0.002056009136,-0.002641346538,-0.000925446395,0.004330611322,0.000402135425,0.029091091827,-0.003611128544,-0.029710434377,-0.004289623350,0.020459260792,-0.048924989998,0.000199610993,-0.002768497681,-0.001405219082,-0.024051573128,-0.002523733769,-0.002203016775,-0.007345933467,0.060330592096,0.001398126828,0.000684440718,-0.007358657662,0.005554100499,0.156585335732,-0.000598924817,-0.069781944156,0.002710723784,-0.000205115357,-0.000584412657,-0.009644097649,-0.007758154068,-0.000662736245,0.001445341972,-0.018360756338,0.005154073704,0.000408654829,-0.000878514256,-0.000059176789,-0.003595206654,-0.105038702488,0.000602862332,0.023317562416,-0.005172859412,0.001225674408,-0.016359364614,-0.002665265929,-0.042720489204,0.000029933211,0.011076376773,-0.000651540642,0.002690797905,0.000234574152,-0.000219401467,0.017322432250,-0.009145355783,-0.002917401027,0.057424366474,-0.031041480601,-0.000276058505,0.001369839883,0.000108380424,-0.393808811903,-0.025093035772,0.000512597791,-0.000748591323
